# Except the first column, a single column contains the mean daily discharge timeseries for a single basin and the column name holds the basin ID.
# Unit for discharge values is m^3.
2012-04-29,273181.5,10337.516602,464289.625,222535.84375,20460.142578,66809.703125,1272184.75
2012-04-30,256522.84375,8603.425781,426381.53125,195601.703125,17090.667969,58109.101563,1101405
2012-05-01,236187.390625,7000.599609,397244.65625,176739.375,14038.740234,49982.398438,1052725.625
2012-05-02,249419.5,6798.14209,546679.4375,160278.46875,12094.611328,48014.699219,1066733.125
2012-05-03,271449.4375,5452.990234,463155.6875,149721.6875,12045.443359,44233.5,1219826.875
2012-05-04,264108.71875,4700.71582,418344.375,128029.992188,10108.373047,39240.300781,969662.3125
2012-05-05,269602.15625,5800.980957,482646,159215.5625,10486.051758,40792.351563,1129570.125
2012-05-06,267162.75,5839.374512,383417.46875,133479.203125,9938.505859,38431.5,941867.625
2012-05-07,265384.96875,5941.600586,382992.25,127104.671875,10118.558594,37252.050781,865789.8125
2012-05-08,239102.09375,5457.336426,373712.65625,119781.226563,9894.295898,35304,834230
2012-05-09,233942.390625,5624.665527,396553.96875,143583.28125,10108.779297,35371.546875,935638
2012-05-10,249523.671875,5273.50293,374874.3125,129567.664063,8298.198242,33951.601563,910352.8125
2012-05-11,273535.25,5330.915039,376070.21875,136836.78125,6919.178223,32772.601563,847812.5
2012-05-12,280137.59375,4722.265137,340704.125,132711.078125,5847.40332,30559.349609,758133.0625
2012-05-13,289940.40625,4295.270996,320263.65625,125328.90625,5057.21582,27532.650391,707918.75
2012-05-14,295488,4055.452637,317709.15625,126364.835938,4581.203613,26333.136719,687278.75
2012-05-15,238466.484375,4744.48291,346136.375,144173.703125,4654.154297,27675.888672,782743.0625
2012-05-16,191293.65625,4625.554199,342966.53125,146298.828125,4610.869629,28623.974609,828365.4375
2012-05-17,180455.515625,4192.380371,311472.1875,122516.007813,3963.069092,26215.613281,687965.125
2012-05-18,170954.75,3987.138428,304543.96875,125763.351563,3472.471436,24361.912109,664696.875
2012-05-19,168813.890625,3978.846924,299992.5625,129451.367188,3203.35376,23183.744141,612860.875
2012-05-20,163824.296875,3913.401367,299286.3125,128545.40625,2942.318359,21959.400391,605327.5
2012-05-21,162161.09375,3773.291992,306704.46875,131106.859375,2856.118408,21237.070313,583278.4375
2012-05-22,159007.9375,3457.257568,335414.25,127252.242188,2594.194092,19845.224609,625207.75
2012-05-23,281510.34375,3487.28125,322387.71875,139646.609375,2622.028564,38031.300781,702123.625
2012-05-24,237077.375,2530.054443,318960.21875,164424.65625,2428.67041,49567.550781,697412.5625
2012-05-25,201247.6875,2162.739014,302026.46875,142041.78125,2250.799316,39530.726563,611272.625
2012-05-26,189425.25,1416.382446,306583.59375,130603.523438,2182.394043,33917.925781,639951
2012-05-27,179971.1875,1391.482178,300225.03125,133631.828125,2167.224365,29758.152344,622789.5625
2012-05-28,176852.6875,1430.4198,302520.21875,133631.828125,2142.144287,26830.050781,621958.5
2012-05-29,160109.78125,1371.149658,309283.375,133631.828125,2105.778564,24345.074219,627917.8125
2012-05-30,131876.296875,1040.335938,315362.78125,133631.828125,2060.092773,22641.525391,648445.75
2012-05-31,137898.9375,2194.759766,319066.40625,141188.609375,2131.801025,22384.589844,646917.0625
2012-06-01,183077.5625,2927.451172,350439.71875,145410.625,2247.212158,22966.785156,736142.75
2012-06-02,170477.09375,2908.76416,310574.5625,123811.734375,2108.620117,20368.867188,589380.8125
2012-06-03,195895.203125,4186.442871,407698.65625,170434.84375,2838.755615,25910.099609,847174.25
2012-06-04,204959.25,3844.435059,391320.34375,121064.632813,2950.477051,26975.550781,811138.75
2012-06-05,204635.25,3616.071533,339427.6875,155997.53125,2643.595215,26086.050781,864641.875
2012-06-06,202889.3125,3944.273193,382689.4375,159114.703125,2712.213135,27340.349609,885200.5
2012-06-07,201545.5625,3603.382324,338798.4375,129601.460938,2545.862061,26358.599609,774580.4375
2012-06-08,188218.359375,3251.218994,393559.40625,127451.703125,2494.547607,24552,655959.1875
2012-06-09,180297.5,2869.274658,349623.65625,142760.765625,2454.850098,23622.824219,759477.3125
2012-06-10,176991.296875,2769.949219,312006.65625,126893.734375,2362.171387,22590.75,612590.1875
2012-06-11,200471.65625,2423.520508,384163.34375,172068.34375,2459.044922,23125.949219,665089.625
2012-06-12,225907.875,2313.783936,467938.21875,199966.3125,2676.841309,27998.550781,1268239.75
2012-06-13,213022.546875,1683.72644,359747.03125,131055.703125,2555.198486,26709.650391,903463.125
2012-06-14,181410.3125,1086.618774,315698.5625,124924.234375,2482.712646,24574.349609,727289.0625
2012-06-15,187118.984375,1680.612061,326180.46875,149708.25,2634.281738,25167.849609,707803.875
2012-06-16,238028.453125,3728.67334,408015.90625,180874.828125,5018.470215,37114.5,946315.4375
2012-06-17,235405.625,2900.121338,333699.375,142335.5,3658.383301,36220.25,734773.9375
2012-06-18,228873.59375,2329.349854,310817.46875,132722.859375,2604.578125,36792.675781,679465.0625
2012-06-19,227616.75,2292.599365,308796.71875,129543.953125,2234.619873,34229.476563,671044.5
2012-06-20,237373.734375,2959.631348,340811,150150.953125,2390.317383,33701.554688,740683.625
2012-06-21,236518.640625,2927.271973,333264.21875,131598.59375,2342.013916,30500.925781,684634.375
2012-06-22,242308.359375,3014.69043,330554.09375,157799.609375,2261.004883,29084.412109,769605.9375
2012-06-23,228125.96875,2491.826172,309981.5,122079.085938,2134.624268,25042.349609,578434.5625
2012-06-24,239720.40625,4125.925293,408712.40625,151633.8125,3224.681396,28941.75,715516.5625
2012-06-25,288435.75,5481.623535,381738.25,169842.03125,3125.707275,30485.849609,913364.375
2012-06-26,293642.8125,4878.033203,330538.71875,138086.109375,2694.718994,27137.400391,699445.5625
2012-06-27,287401.21875,5004.366699,317231.84375,143911.65625,2953.263916,27233.595703,681860.5625
2012-06-28,287218.875,4863.265625,317042.75,129356.132813,2835.410156,26533.599609,689927.3125
2012-06-29,396651.6875,7857.383301,358351.625,190755.296875,5548.02832,44539.550781,861130
2012-06-30,428083.53125,8240.013672,330896.59375,169488.75,5112.091797,47927.738281,730258.25
2012-07-01,391997.28125,7586.661621,319816.59375,137584.90625,4640.937988,41999.25,658885
2012-07-02,360689.84375,9467.081055,309512.84375,126364.835938,6248.283203,36241.550781,656837.875
2012-07-03,305280,4355.669434,310843,129163.289063,2681.650879,31985.136719,644222.4375
2012-07-04,269116.65625,3870.311768,304923.28125,126818.039063,2483.111084,28178.699219,612043.625
2012-07-05,273481.21875,3969.340576,387789.25,142154.328125,2532.85083,28702.050781,632140.625
2012-07-06,294652.71875,4173.950195,378575.90625,145530.046875,2610.878906,27826.464844,744377.5
